"ulb","applicationno","applicationstatus","connectionno","createddate","lastmodifieddate","applicationtype","ward"
"Purushottampur","WS_AP/PRS/2021-22/2202413","CONNECTION_ACTIVATED","WS/PRS/2097202","2022-02-17","2022-02-17","Modify Connection","06"
"Purushottampur","WS_AP/PRS/2021-22/2202423","CONNECTION_ACTIVATED","WS/PRS/2097367","2022-02-17","2022-02-17","Modify Connection","12"
"Sambalpur","WS_AP/SMB/2021-22/2202481","CONNECTION_ACTIVATED","WS/SMB/1937840","2022-02-17","2022-02-17","Modify Connection","25"
"Purushottampur","WS_AP/PRS/2021-22/2202500","CONNECTION_ACTIVATED","WS/PRS/2096228","2022-02-17","2022-02-17","Modify Connection","10"
"Purushottampur","WS_AP/PRS/2021-22/2202434","CONNECTION_ACTIVATED","WS/PRS/2097155","2022-02-17","2022-02-17","Modify Connection","13"
"Purushottampur","WS_AP/PRS/2021-22/2202460","CONNECTION_ACTIVATED","WS/PRS/2096569","2022-02-17","2022-02-17","Modify Connection","08"
"Aska","WS_AP/ASK/2021-22/2202403","CONNECTION_ACTIVATED","WS/ASK/2021275","2022-02-17","2022-02-17","Modify Connection","16"
"Purushottampur","WS_AP/PRS/2021-22/2202375","CONNECTION_ACTIVATED","WS/PRS/2098078","2022-02-17","2022-02-17","Modify Connection","04"
"Purushottampur","WS_AP/PRS/2021-22/2202504","CONNECTION_ACTIVATED","WS/PRS/2097271","2022-02-17","2022-02-17","Modify Connection","09"
"Aska","WS_AP/ASK/2021-22/2202510","CONNECTION_ACTIVATED","WS/ASK/2020766","2022-02-17","2022-02-17","Modify Connection","16"
"Aska","WS_AP/ASK/2021-22/2202397","CONNECTION_ACTIVATED","WS/ASK/2021273","2022-02-17","2022-02-17","Modify Connection","16"
"Aska","WS_AP/ASK/2021-22/2202414","CONNECTION_ACTIVATED","WS/ASK/2020916","2022-02-17","2022-02-17","Modify Connection","16"
"Aska","WS_AP/ASK/2021-22/2202408","CONNECTION_ACTIVATED","WS/ASK/2021280","2022-02-17","2022-02-17","Modify Connection","16"
"Aska","WS_AP/ASK/2021-22/2202412","CONNECTION_ACTIVATED","WS/ASK/2021283","2022-02-17","2022-02-17","Modify Connection","16"
"Aska","WS_AP/ASK/2021-22/2202424","CONNECTION_ACTIVATED","WS/ASK/2021290","2022-02-17","2022-02-17","Modify Connection","16"
"Aska","WS_AP/ASK/2021-22/2202418","CONNECTION_ACTIVATED","WS/ASK/2021329","2022-02-17","2022-02-17","Modify Connection","16"
"Aska","WS_AP/ASK/2021-22/2202415","CONNECTION_ACTIVATED","WS/ASK/2021326","2022-02-17","2022-02-17","Modify Connection","16"
"Aska","WS_AP/ASK/2021-22/2202419","CONNECTION_ACTIVATED","WS/ASK/2021287","2022-02-17","2022-02-17","Modify Connection","16"
"Aska","WS_AP/ASK/2021-22/2202482","CONNECTION_ACTIVATED","WS/ASK/2021189","2022-02-17","2022-02-17","Modify Connection","16"
"Aska","WS_AP/ASK/2021-22/2202428","CONNECTION_ACTIVATED","WS/ASK/2020757","2022-02-17","2022-02-17","Modify Connection","16"
"Aska","WS_AP/ASK/2021-22/2202432","CONNECTION_ACTIVATED","WS/ASK/2020759","2022-02-17","2022-02-17","Modify Connection","16"
"Aska","WS_AP/ASK/2021-22/2202507","CONNECTION_ACTIVATED","WS/ASK/2020762","2022-02-17","2022-02-17","Modify Connection","16"
"Aska","WS_AP/ASK/2021-22/2202517","CONNECTION_ACTIVATED","WS/ASK/2020767","2022-02-17","2022-02-17","Modify Connection","16"
"Aska","WS_AP/ASK/2021-22/2202503","CONNECTION_ACTIVATED","WS/ASK/2020760","2022-02-17","2022-02-17","Modify Connection","16"
"Purushottampur","WS_AP/PRS/2021-22/2202476","CONNECTION_ACTIVATED","WS/PRS/2097093","2022-02-17","2022-02-17","Modify Connection","10"
"Aska","WS_AP/ASK/2021-22/2202515","CONNECTION_ACTIVATED","WS/ASK/2021323","2022-02-17","2022-02-17","Modify Connection","16"
"Aska","WS_AP/ASK/2021-22/2202526","CONNECTION_ACTIVATED","WS/ASK/2020391","2022-02-17","2022-02-17","Modify Connection","16"
"Aska","WS_AP/ASK/2021-22/2202528","CONNECTION_ACTIVATED","WS/ASK/2021209","2022-02-17","2022-02-17","Modify Connection","16"
"Purushottampur","WS_AP/PRS/2021-22/2202511","CONNECTION_ACTIVATED","WS/PRS/2097371","2022-02-17","2022-02-17","Modify Connection","10"
"Purushottampur","WS_AP/PRS/2021-22/2202451","CONNECTION_ACTIVATED","WS/PRS/2097382","2022-02-17","2022-02-17","Modify Connection","14"
"Aska","WS_AP/ASK/2021-22/2202534","CONNECTION_ACTIVATED","WS/ASK/2187859","2022-02-17","2022-02-17","Modify Connection","16"
"Purushottampur","WS_AP/PRS/2021-22/2202493","CONNECTION_ACTIVATED","WS/PRS/2096571","2022-02-17","2022-02-17","Modify Connection","13"
"Purushottampur","WS_AP/PRS/2021-22/2202523","CONNECTION_ACTIVATED","WS/PRS/2095901","2022-02-17","2022-02-17","Modify Connection","08"
"Purushottampur","WS_AP/PRS/2021-22/2202525","CONNECTION_ACTIVATED","WS/PRS/2095904","2022-02-17","2022-02-17","Modify Connection","11"
"Purushottampur","WS_AP/PRS/2021-22/2202530","CONNECTION_ACTIVATED","WS/PRS/2097291","2022-02-17","2022-02-17","Modify Connection","10"
"Aska","WS_AP/ASK/2021-22/2202553","CONNECTION_ACTIVATED","WS/ASK/2020468","2022-02-17","2022-02-17","Modify Connection","13"
"Aska","WS_AP/ASK/2021-22/2202177","CONNECTION_ACTIVATED","WS/ASK/2026136","2022-02-16","2022-02-16","Modify Connection","16"
"Aska","WS_AP/ASK/2021-22/2202182","CONNECTION_ACTIVATED","WS/ASK/2021198","2022-02-16","2022-02-16","Modify Connection","16"
"Purushottampur","WS_AP/PRS/2021-22/2202569","CONNECTION_ACTIVATED","WS/PRS/2098537","2022-02-17","2022-02-17","Modify Connection","04"
"Purushottampur","WS_AP/PRS/2021-22/2202572","CONNECTION_ACTIVATED","WS/PRS/2096094","2022-02-17","2022-02-17","Modify Connection","13"
"Aska","WS_AP/ASK/2021-22/2202555","CONNECTION_ACTIVATED","WS/ASK/2021212","2022-02-17","2022-02-17","Modify Connection","13"
"Purushottampur","WS_AP/PRS/2021-22/2202551","CONNECTION_ACTIVATED","WS/PRS/2097578","2022-02-17","2022-02-17","Modify Connection","10"
"Aska","WS_AP/ASK/2021-22/2202545","CONNECTION_ACTIVATED","WS/ASK/2020730","2022-02-17","2022-02-17","Modify Connection","17"
"Aska","WS_AP/ASK/2021-22/2202573","CONNECTION_ACTIVATED","WS/ASK/2020918","2022-02-17","2022-02-17","Modify Connection","10"
"Purushottampur","WS_AP/PRS/2021-22/2202539","CONNECTION_ACTIVATED","WS/PRS/2097577","2022-02-17","2022-02-17","Modify Connection","04"
"Aska","WS_AP/ASK/2021-22/2202529","CONNECTION_ACTIVATED","WS/ASK/2187848","2022-02-17","2022-02-17","Modify Connection","16"
"Aska","WS_AP/ASK/2021-22/2202532","CONNECTION_ACTIVATED","WS/ASK/2187847","2022-02-17","2022-02-17","Modify Connection","16"
