"ulb","ward","assessmentnumber","assessmentdate","createdtime","financialyear","status"
"Banpur","13","PT-AS-BNP-2021-11-26-571249","2019-03-06","2021-11-26","2018-19","ACTIVE"
"Banpur","14","PT-AS-BNP-2021-11-26-571236","2019-03-11","2021-11-26","2018-19","ACTIVE"
"Banpur","08","PT-AS-BNP-2021-11-26-571250","2019-03-19","2021-11-26","2018-19","ACTIVE"
"Banpur","13","PT-AS-BNP-2021-11-26-571237","2019-03-13","2021-11-26","2018-19","ACTIVE"
"Banpur","08","PT-AS-BNP-2021-11-26-571251","2014-04-11","2021-11-26","2014-15","ACTIVE"
"Banpur","13","PT-AS-BNP-2021-11-26-571238","2019-03-13","2021-11-26","2018-19","ACTIVE"
"Banpur","08","PT-AS-BNP-2021-11-26-571252","2019-03-19","2021-11-26","2018-19","ACTIVE"
"Banpur","06","PT-AS-BNP-2021-11-26-571240","2019-03-19","2021-11-26","2018-19","ACTIVE"
"Banpur","07","PT-AS-BNP-2021-11-26-571255","2019-03-20","2021-11-26","2018-19","ACTIVE"
"Banpur","06","PT-AS-BNP-2021-11-26-571257","2019-03-13","2021-11-26","2018-19","ACTIVE"
"Banpur","13","PT-AS-BNP-2021-11-26-571258","2019-03-13","2021-11-26","2018-19","ACTIVE"
"Banpur","13","PT-AS-BNP-2021-11-26-571259","2019-03-13","2021-11-26","2018-19","ACTIVE"
"Banpur","14","PT-AS-BNP-2021-11-26-571245","2019-03-13","2021-11-26","2018-19","ACTIVE"
"Banpur","13","PT-AS-BNP-2021-11-26-571260","2019-03-13","2021-11-26","2018-19","ACTIVE"
"Banpur","14","PT-AS-BNP-2021-11-26-571246","2019-03-12","2021-11-26","2018-19","ACTIVE"
"Banpur","13","PT-AS-BNP-2021-11-26-571248","2019-03-13","2021-11-26","2018-19","ACTIVE"
"Banpur","09","PT-AS-BNP-2021-11-26-571263","2014-04-28","2021-11-26","2014-15","ACTIVE"
"Banpur","08","PT-AS-BNP-2021-11-26-571265","2019-03-19","2021-11-26","2018-19","ACTIVE"
"Banpur","13","PT-AS-BNP-2021-11-26-571266","2014-04-06","2021-11-26","2014-15","ACTIVE"
"Banpur","08","PT-AS-BNP-2021-11-26-571253","2019-03-19","2021-11-26","2018-19","ACTIVE"
"Banpur","01","PT-AS-BNP-2021-11-26-571267","2019-03-11","2021-11-26","2018-19","ACTIVE"
"Banpur","06","PT-AS-BNP-2021-11-26-571254","2019-03-13","2021-11-26","2018-19","ACTIVE"
"Banpur","08","PT-AS-BNP-2021-11-26-571268","2019-03-20","2021-11-26","2018-19","ACTIVE"
"Banpur","15","PT-AS-BNP-2021-11-26-571256","2019-03-12","2021-11-26","2018-19","ACTIVE"
"Banpur","08","PT-AS-BNP-2021-11-26-571271","2019-03-20","2021-11-26","2018-19","ACTIVE"
"Banpur","08","PT-AS-BNP-2021-11-26-571273","2019-03-20","2021-11-26","2018-19","ACTIVE"
"Banpur","15","PT-AS-BNP-2021-11-26-571261","2019-03-11","2021-11-26","2018-19","ACTIVE"
"Banpur","08","PT-AS-BNP-2021-11-26-571274","2014-04-11","2021-11-26","2014-15","ACTIVE"
"Banpur","06","PT-AS-BNP-2021-11-26-571262","2019-03-12","2021-11-26","2018-19","ACTIVE"
"Banpur","07","PT-AS-BNP-2021-11-26-571275","2014-04-07","2021-11-26","2014-15","ACTIVE"
"Banpur","15","PT-AS-BNP-2021-11-26-571276","2019-03-12","2021-11-26","2018-19","ACTIVE"
"Banpur","10","PT-AS-BNP-2021-11-26-571264","2019-03-28","2021-11-26","2018-19","ACTIVE"
"Banpur","08","PT-AS-BNP-2021-11-26-571279","2019-03-20","2021-11-26","2018-19","ACTIVE"
"Banpur","08","PT-AS-BNP-2021-11-26-571269","2019-03-18","2021-11-26","2018-19","ACTIVE"
"Banpur","08","PT-AS-BNP-2021-11-26-571281","2014-04-21","2021-11-26","2014-15","ACTIVE"
"Banpur","08","PT-AS-BNP-2021-11-26-571282","2019-03-20","2021-11-26","2018-19","ACTIVE"
"Banpur","08","PT-AS-BNP-2021-11-26-571270","2019-03-18","2021-11-26","2018-19","ACTIVE"
"Banpur","08","PT-AS-BNP-2021-11-26-571283","2019-03-19","2021-11-26","2018-19","ACTIVE"
"Banpur","08","PT-AS-BNP-2021-11-26-571284","2014-04-07","2021-11-26","2014-15","ACTIVE"
"Banpur","08","PT-AS-BNP-2021-11-26-571272","2019-03-19","2021-11-26","2018-19","ACTIVE"
"Banpur","15","PT-AS-BNP-2021-11-26-571287","2019-03-12","2021-11-26","2018-19","ACTIVE"
"Banpur","12","PT-AS-BNP-2021-11-26-571288","2014-04-01","2021-11-26","2014-15","ACTIVE"
"Banpur","08","PT-AS-BNP-2021-11-26-571277","2019-03-19","2021-11-26","2018-19","ACTIVE"
"Banpur","07","PT-AS-BNP-2021-11-26-571289","2019-03-26","2021-11-26","2018-19","ACTIVE"
"Banpur","08","PT-AS-BNP-2021-11-26-571278","2019-03-19","2021-11-26","2018-19","ACTIVE"
"Banpur","12","PT-AS-BNP-2021-11-26-571290","2019-03-12","2021-11-26","2018-19","ACTIVE"
"Banpur","08","PT-AS-BNP-2021-11-26-571280","2019-03-19","2021-11-26","2018-19","ACTIVE"
"Banpur","07","PT-AS-BNP-2021-11-26-571293","2019-03-20","2021-11-26","2018-19","ACTIVE"
"Banpur","13","PT-AS-BNP-2021-11-26-571285","2019-03-12","2021-11-26","2018-19","ACTIVE"
"Banpur","13","PT-AS-BNP-2021-11-26-571286","2019-03-14","2021-11-26","2018-19","ACTIVE"
"Banpur","12","PT-AS-BNP-2021-11-26-571291","2014-04-02","2021-11-26","2014-15","ACTIVE"
"Banpur","01","PT-AS-BNP-2021-11-26-571292","2019-03-13","2021-11-26","2018-19","ACTIVE"
"Banpur","12","PT-AS-BNP-2021-11-26-571294","2014-04-01","2021-11-26","2014-15","ACTIVE"
"Banpur","12","PT-AS-BNP-2021-11-26-571295","2014-04-02","2021-11-26","2014-15","ACTIVE"
"Banpur","07","PT-AS-BNP-2021-11-26-571298","2019-03-19","2021-11-26","2018-19","ACTIVE"
"Banpur","12","PT-AS-BNP-2021-11-26-571300","2014-04-02","2021-11-26","2014-15","ACTIVE"
"Banpur","12","PT-AS-BNP-2021-11-26-571301","2019-03-08","2021-11-26","2018-19","ACTIVE"
"Banpur","09","PT-AS-BNP-2021-11-26-571302","2019-03-27","2021-11-26","2018-19","ACTIVE"
"Banpur","13","PT-AS-BNP-2021-11-26-571296","2019-03-12","2021-11-26","2018-19","ACTIVE"
"Banpur","12","PT-AS-BNP-2021-11-26-571297","2019-03-07","2021-11-26","2018-19","ACTIVE"
"Banpur","12","PT-AS-BNP-2021-11-26-571299","2014-04-01","2021-11-26","2014-15","ACTIVE"
"Banpur","13","PT-AS-BNP-2021-11-26-571306","2019-03-13","2021-11-26","2018-19","ACTIVE"
"Banpur","09","PT-AS-BNP-2021-11-26-571308","2019-03-27","2021-11-26","2018-19","ACTIVE"
"Banpur","12","PT-AS-BNP-2021-11-26-571303","2019-03-07","2021-11-26","2018-19","ACTIVE"
"Banpur","03","PT-AS-BNP-2021-11-26-571309","2014-04-26","2021-11-26","2014-15","ACTIVE"
"Banpur","12","PT-AS-BNP-2021-11-26-571304","2019-03-07","2021-11-26","2018-19","ACTIVE"
"Banpur","15","PT-AS-BNP-2021-11-26-571310","2019-03-12","2021-11-26","2018-19","ACTIVE"
"Banpur","12","PT-AS-BNP-2021-11-26-571305","2014-04-02","2021-11-26","2014-15","ACTIVE"
"Banpur","09","PT-AS-BNP-2021-11-26-571314","2019-03-26","2021-11-26","2018-19","ACTIVE"
"Banpur","15","PT-AS-BNP-2021-11-26-571307","2019-03-12","2021-11-26","2018-19","ACTIVE"
"Banpur","09","PT-AS-BNP-2021-11-26-571316","2019-03-26","2021-11-26","2018-19","ACTIVE"
"Banpur","09","PT-AS-BNP-2021-11-26-571317","2019-03-27","2021-11-26","2018-19","ACTIVE"
"Banpur","15","PT-AS-BNP-2021-11-26-571318","2019-03-12","2021-11-26","2018-19","ACTIVE"
"Banpur","15","PT-AS-BNP-2021-11-26-571311","2019-03-12","2021-11-26","2018-19","ACTIVE"
"Banpur","12","PT-AS-BNP-2021-11-26-571312","2014-04-02","2021-11-26","2014-15","ACTIVE"
"Banpur","09","PT-AS-BNP-2021-11-26-571313","2019-03-28","2021-11-26","2018-19","ACTIVE"
"Banpur","13","PT-AS-BNP-2021-11-26-571322","2019-03-13","2021-11-26","2018-19","ACTIVE"
"Banpur","12","PT-AS-BNP-2021-11-26-571315","2014-04-02","2021-11-26","2014-15","ACTIVE"
"Banpur","13","PT-AS-BNP-2021-11-26-571324","2019-03-13","2021-11-26","2018-19","ACTIVE"
"Banpur","13","PT-AS-BNP-2021-11-26-571325","2019-03-14","2021-11-26","2018-19","ACTIVE"
"Banpur","13","PT-AS-BNP-2021-11-26-571326","2019-03-12","2021-11-26","2018-19","ACTIVE"
"Banpur","13","PT-AS-BNP-2021-11-26-571319","2019-03-12","2021-11-26","2018-19","ACTIVE"
"Banpur","07","PT-AS-BNP-2021-11-26-571320","2019-03-27","2021-11-26","2018-19","ACTIVE"
"Banpur","13","PT-AS-BNP-2021-11-26-571321","2019-03-13","2021-11-26","2018-19","ACTIVE"
"Banpur","07","PT-AS-BNP-2021-11-26-571323","2019-03-21","2021-11-26","2018-19","ACTIVE"
"Banpur","07","PT-AS-BNP-2021-11-26-571330","2014-04-04","2021-11-26","2014-15","ACTIVE"
"Banpur","13","PT-AS-BNP-2021-11-26-571332","2019-03-13","2021-11-26","2018-19","ACTIVE"
"Banpur","13","PT-AS-BNP-2021-11-26-571333","2019-03-13","2021-11-26","2018-19","ACTIVE"
"Banpur","01","PT-AS-BNP-2021-11-26-571334","2014-04-14","2021-11-26","2014-15","ACTIVE"
"Banpur","13","PT-AS-BNP-2021-11-26-571327","2019-03-13","2021-11-26","2018-19","ACTIVE"
"Banpur","12","PT-AS-BNP-2021-11-26-571328","2014-04-02","2021-11-26","2014-15","ACTIVE"
"Banpur","12","PT-AS-BNP-2021-11-26-571329","2014-04-02","2021-11-26","2014-15","ACTIVE"
"Banpur","01","PT-AS-BNP-2021-11-26-571338","2019-03-05","2021-11-26","2018-19","ACTIVE"
"Banpur","07","PT-AS-BNP-2021-11-26-571331","2019-03-19","2021-11-26","2018-19","ACTIVE"
"Banpur","01","PT-AS-BNP-2021-11-26-571340","2019-03-12","2021-11-26","2018-19","ACTIVE"
"Banpur","05","PT-AS-BNP-2021-11-26-571341","2014-04-01","2021-11-26","2014-15","ACTIVE"
"Banpur","13","PT-AS-BNP-2021-11-26-571342","2019-03-20","2021-11-26","2018-19","ACTIVE"
"Banpur","13","PT-AS-BNP-2021-11-26-571335","2019-03-13","2021-11-26","2018-19","ACTIVE"
"Banpur","14","PT-AS-BNP-2021-11-26-571336","2019-03-06","2021-11-26","2018-19","ACTIVE"
"Banpur","07","PT-AS-BNP-2021-11-26-571337","2019-03-26","2021-11-26","2018-19","ACTIVE"
"Banpur","07","PT-AS-BNP-2021-11-26-571346","2019-03-19","2021-11-26","2018-19","ACTIVE"
"Banpur","07","PT-AS-BNP-2021-11-26-571339","2019-03-20","2021-11-26","2018-19","ACTIVE"
"Banpur","14","PT-AS-BNP-2021-11-26-571348","2019-03-12","2021-11-26","2018-19","ACTIVE"
"Banpur","13","PT-AS-BNP-2021-11-26-571349","2019-03-13","2021-11-26","2018-19","ACTIVE"
"Banpur","13","PT-AS-BNP-2021-11-26-571350","2019-03-13","2021-11-26","2018-19","ACTIVE"
"Banpur","07","PT-AS-BNP-2021-11-26-571343","2014-04-04","2021-11-26","2014-15","ACTIVE"
"Banpur","13","PT-AS-BNP-2021-11-26-571344","2019-03-13","2021-11-26","2018-19","ACTIVE"
"Banpur","13","PT-AS-BNP-2021-11-26-571345","2019-03-12","2021-11-26","2018-19","ACTIVE"
"Banpur","13","PT-AS-BNP-2021-11-26-571347","2019-03-13","2021-11-26","2018-19","ACTIVE"
"Banpur","12","PT-AS-BNP-2021-11-26-571354","2014-04-01","2021-11-26","2014-15","ACTIVE"
"Banpur","15","PT-AS-BNP-2021-11-26-571356","2019-03-12","2021-11-26","2018-19","ACTIVE"
"Banpur","13","PT-AS-BNP-2021-11-26-571351","2019-03-13","2021-11-26","2018-19","ACTIVE"
"Banpur","10","PT-AS-BNP-2021-11-26-571357","2014-04-04","2021-11-26","2014-15","ACTIVE"
"Banpur","13","PT-AS-BNP-2021-11-26-571352","2019-03-12","2021-11-26","2018-19","ACTIVE"
"Banpur","13","PT-AS-BNP-2021-11-26-571358","2019-03-13","2021-11-26","2018-19","ACTIVE"
"Banpur","07","PT-AS-BNP-2021-11-26-571353","2019-03-19","2021-11-26","2018-19","ACTIVE"
"Banpur","13","PT-AS-BNP-2021-11-26-571355","2019-03-13","2021-11-26","2018-19","ACTIVE"
"Banpur","13","PT-AS-BNP-2021-11-26-571362","2019-03-07","2021-11-26","2018-19","ACTIVE"
"Banpur","14","PT-AS-BNP-2021-11-26-571364","2019-03-12","2021-11-26","2018-19","ACTIVE"
"Banpur","13","PT-AS-BNP-2021-11-26-571365","2019-03-13","2021-11-26","2018-19","ACTIVE"
"Banpur","15","PT-AS-BNP-2021-11-26-571359","2019-03-11","2021-11-26","2018-19","ACTIVE"
"Banpur","12","PT-AS-BNP-2021-11-26-571366","2014-04-02","2021-11-26","2014-15","ACTIVE"
"Banpur","13","PT-AS-BNP-2021-11-26-571360","2019-03-12","2021-11-26","2018-19","ACTIVE"
"Banpur","13","PT-AS-BNP-2021-11-26-571361","2019-03-12","2021-11-26","2018-19","ACTIVE"
"Banpur","12","PT-AS-BNP-2021-11-26-571363","2014-04-02","2021-11-26","2014-15","ACTIVE"
"Banpur","09","PT-AS-BNP-2021-11-26-571370","2019-03-26","2021-11-26","2018-19","ACTIVE"
"Banpur","07","PT-AS-BNP-2021-11-26-571367","2019-03-20","2021-11-26","2018-19","ACTIVE"
"Banpur","08","PT-AS-BNP-2021-11-26-571372","2014-04-14","2021-11-26","2014-15","ACTIVE"
"Banpur","14","PT-AS-BNP-2021-11-26-571368","2019-03-13","2021-11-26","2018-19","ACTIVE"
"Banpur","12","PT-AS-BNP-2021-11-26-571373","2014-04-02","2021-11-26","2014-15","ACTIVE"
"Banpur","13","PT-AS-BNP-2021-11-26-571369","2019-03-13","2021-11-26","2018-19","ACTIVE"
"Banpur","15","PT-AS-BNP-2021-11-26-571374","2019-03-12","2021-11-26","2018-19","ACTIVE"
"Banpur","06","PT-AS-BNP-2021-11-26-571371","2019-03-19","2021-11-26","2018-19","ACTIVE"
"Banpur","13","PT-AS-BNP-2021-11-26-571378","2019-03-13","2021-11-26","2018-19","ACTIVE"
"Banpur","13","PT-AS-BNP-2021-11-26-571380","2019-03-13","2021-11-26","2018-19","ACTIVE"
"Banpur","15","PT-AS-BNP-2021-11-26-571375","2019-03-12","2021-11-26","2018-19","ACTIVE"
"Banpur","13","PT-AS-BNP-2021-11-26-571381","2019-03-13","2021-11-26","2018-19","ACTIVE"
"Banpur","09","PT-AS-BNP-2021-11-26-571376","2019-03-26","2021-11-26","2018-19","ACTIVE"
"Banpur","08","PT-AS-BNP-2021-11-26-571382","2019-03-20","2021-11-26","2018-19","ACTIVE"
"Banpur","13","PT-AS-BNP-2021-11-26-571377","2019-03-13","2021-11-26","2018-19","ACTIVE"
"Banpur","14","PT-AS-BNP-2021-11-26-571379","2019-03-13","2021-11-26","2018-19","ACTIVE"
"Banpur","09","PT-AS-BNP-2021-11-26-571386","2019-03-27","2021-11-26","2018-19","ACTIVE"
"Banpur","08","PT-AS-BNP-2021-11-26-571383","2019-03-19","2021-11-26","2018-19","ACTIVE"
"Banpur","14","PT-AS-BNP-2021-11-26-571388","2019-03-13","2021-11-26","2018-19","ACTIVE"
"Banpur","08","PT-AS-BNP-2021-11-26-571384","2014-04-10","2021-11-26","2014-15","ACTIVE"
"Banpur","15","PT-AS-BNP-2021-11-26-571389","2019-03-13","2021-11-26","2018-19","ACTIVE"
"Banpur","08","PT-AS-BNP-2021-11-26-571385","2019-03-19","2021-11-26","2018-19","ACTIVE"
"Banpur","06","PT-AS-BNP-2021-11-26-571390","2019-03-20","2021-11-26","2018-19","ACTIVE"
"Banpur","12","PT-AS-BNP-2021-11-26-571387","2019-03-06","2021-11-26","2018-19","ACTIVE"
"Banpur","09","PT-AS-BNP-2021-11-26-571394","2019-03-27","2021-11-26","2018-19","ACTIVE"
"Banpur","14","PT-AS-BNP-2021-11-26-571391","2019-03-13","2021-11-26","2018-19","ACTIVE"
"Banpur","03","PT-AS-BNP-2021-11-26-571392","2014-04-24","2021-11-26","2014-15","ACTIVE"
"Banpur","09","PT-AS-BNP-2021-11-26-571393","2019-03-27","2021-11-26","2018-19","ACTIVE"
"Banpur","05","PT-AS-BNP-2021-11-26-571397","2014-04-14","2021-11-26","2014-15","ACTIVE"
"Banpur","09","PT-AS-BNP-2021-11-26-571395","2019-03-27","2021-11-26","2018-19","ACTIVE"
"Banpur","06","PT-AS-BNP-2021-11-26-571399","2019-03-12","2021-11-26","2018-19","ACTIVE"
"Banpur","09","PT-AS-BNP-2021-11-26-571396","2019-03-27","2021-11-26","2018-19","ACTIVE"
"Banpur","08","PT-AS-BNP-2021-11-26-571400","2014-04-11","2021-11-26","2014-15","ACTIVE"
"Banpur","12","PT-AS-BNP-2021-11-26-571401","2019-03-07","2021-11-26","2018-19","ACTIVE"
"Banpur","05","PT-AS-BNP-2021-11-26-571398","2019-03-12","2021-11-26","2018-19","ACTIVE"
"Konark","03","PT-AS-KON-2021-11-27-571402","2018-04-05","2021-11-27","2018-19","ACTIVE"
"Konark","03","PT-AS-KON-2021-11-27-571404","2018-04-05","2021-11-27","2018-19","ACTIVE"
"Konark","03","PT-AS-KON-2021-11-27-571405","2018-04-05","2021-11-27","2018-19","ACTIVE"
"Konark","03","PT-AS-KON-2021-11-27-571403","2018-04-05","2021-11-27","2018-19","ACTIVE"
"Konark","09","PT-AS-KON-2021-11-27-571409","2018-04-05","2021-11-27","2018-19","ACTIVE"
"Konark","09","PT-AS-KON-2021-11-27-571410","2018-04-05","2021-11-27","2018-19","ACTIVE"
"Konark","09","PT-AS-KON-2021-11-27-571406","2018-04-05","2021-11-27","2018-19","ACTIVE"
"Konark","09","PT-AS-KON-2021-11-27-571407","2018-04-05","2021-11-27","2018-19","ACTIVE"
"Konark","03","PT-AS-KON-2021-11-27-571412","2018-04-05","2021-11-27","2018-19","ACTIVE"
"Konark","09","PT-AS-KON-2021-11-27-571408","2018-04-05","2021-11-27","2018-19","ACTIVE"
"Konark","09","PT-AS-KON-2021-11-27-571413","2018-04-05","2021-11-27","2018-19","ACTIVE"
"Konark","09","PT-AS-KON-2021-11-27-571411","2018-04-05","2021-11-27","2018-19","ACTIVE"
"Konark","09","PT-AS-KON-2021-11-27-571417","2018-04-05","2021-11-27","2018-19","ACTIVE"
"Konark","03","PT-AS-KON-2021-11-27-571418","2018-04-05","2021-11-27","2018-19","ACTIVE"
"Konark","09","PT-AS-KON-2021-11-27-571414","2018-04-05","2021-11-27","2018-19","ACTIVE"
"Konark","09","PT-AS-KON-2021-11-27-571415","2018-04-05","2021-11-27","2018-19","ACTIVE"
"Konark","03","PT-AS-KON-2021-11-27-571420","2018-04-05","2021-11-27","2018-19","ACTIVE"
"Konark","09","PT-AS-KON-2021-11-27-571416","2018-04-05","2021-11-27","2018-19","ACTIVE"
"Konark","02","PT-AS-KON-2021-11-27-571421","2018-04-05","2021-11-27","2018-19","ACTIVE"
"Konark","03","PT-AS-KON-2021-11-27-571419","2018-04-05","2021-11-27","2018-19","ACTIVE"
"Konark","03","PT-AS-KON-2021-11-27-571422","2018-04-05","2021-11-27","2018-19","ACTIVE"
"Konark","03","PT-AS-KON-2021-11-27-571425","2018-04-05","2021-11-27","2018-19","ACTIVE"
"Konark","03","PT-AS-KON-2021-11-27-571423","2018-04-05","2021-11-27","2018-19","ACTIVE"
"Konark","09","PT-AS-KON-2021-11-27-571426","2018-04-05","2021-11-27","2018-19","ACTIVE"
"Konark","03","PT-AS-KON-2021-11-27-571424","2018-04-05","2021-11-27","2018-19","ACTIVE"
"Konark","09","PT-AS-KON-2021-11-27-571428","2018-04-05","2021-11-27","2018-19","ACTIVE"
"Konark","09","PT-AS-KON-2021-11-27-571427","2018-04-05","2021-11-27","2018-19","ACTIVE"
"Chatrapur","02","PT-AS-CHH-2021-11-29-571429","2021-11-29","2021-11-29","2021-22","ACTIVE"
"Pattamundai","20","PT-AS-PTM-2021-11-29-571430","2021-11-29","2021-11-29","2021-22","ACTIVE"
"Pattamundai",NULL,"PT-AS-PTM-2021-11-29-571430","2021-11-29","2021-11-29","2021-22","ACTIVE"
"Khandapada",NULL,"PT-AS-KHN-2021-11-29-571431","2021-11-29","2021-11-29","2021-22","ACTIVE"
"Khandapada",NULL,"PT-AS-KHN-2021-11-29-571431","2021-11-29","2021-11-29","2021-22","ACTIVE"
"Khandapada","01","PT-AS-KHN-2021-12-01-571432","2021-12-01","2021-12-01","2021-22","ACTIVE"
"Khandapada","01","PT-AS-KHN-2021-12-01-571432","2021-12-01","2021-12-01","2021-22","ACTIVE"
"Kashinagar","11","PT-AS-KSN-2021-12-01-571433","2021-12-01","2021-12-01","2021-22","ACTIVE"
"Kashinagar",NULL,"PT-AS-KSN-2021-12-01-571434","2021-12-01","2021-12-01","2021-22","ACTIVE"
"Kashinagar",NULL,"PT-AS-KSN-2021-12-01-571434","2021-12-01","2021-12-01","2021-22","ACTIVE"
"Kashinagar","11","PT-AS-KSN-2021-12-01-571435","2021-12-01","2021-12-01","2021-22","ACTIVE"
"Kashinagar","11","PT-AS-KSN-2021-12-01-571435","2021-12-01","2021-12-01","2021-22","ACTIVE"
"Khandapada","13","PT-AS-KHN-2021-12-03-571436","2021-12-03","2021-12-03","2021-22","ACTIVE"
"Khandapada","06","PT-AS-KHN-2021-12-03-571437","2021-12-03","2021-12-03","2021-22","ACTIVE"
"Khandapada","01","PT-AS-KHN-2021-12-03-571438","2021-12-03","2021-12-03","2021-22","ACTIVE"
"Khandapada","01","PT-AS-KHN-2021-12-03-571438","2021-12-03","2021-12-03","2021-22","ACTIVE"
"Kodala","02","PT-AS-KDL-2021-12-06-571439","2021-12-06","2021-12-06","2021-22","ACTIVE"
"Kodala","02","PT-AS-KDL-2021-12-06-571440","2021-12-06","2021-12-06","2021-22","ACTIVE"
"Kodala","02","PT-AS-KDL-2021-12-06-571441","2021-12-06","2021-12-06","2021-22","ACTIVE"
"Kodala","02","PT-AS-KDL-2021-12-06-571442","2021-12-06","2021-12-06","2021-22","ACTIVE"
"Kodala","02","PT-AS-KDL-2021-12-06-571443","2021-12-06","2021-12-06","2021-22","ACTIVE"
"Kodala","02","PT-AS-KDL-2021-12-06-571444","2021-12-06","2021-12-06","2021-22","ACTIVE"
"Kodala","02","PT-AS-KDL-2021-12-06-571445","2021-12-06","2021-12-06","2021-22","ACTIVE"
"Kodala","02","PT-AS-KDL-2021-12-06-571446","2021-12-06","2021-12-06","2021-22","ACTIVE"
"Kodala","02","PT-AS-KDL-2021-12-06-571447","2021-12-06","2021-12-06","2021-22","ACTIVE"
"Kodala","02","PT-AS-KDL-2021-12-06-571448","2021-12-06","2021-12-06","2021-22","ACTIVE"
"Kodala","02","PT-AS-KDL-2021-12-06-571449","2021-12-06","2021-12-06","2021-22","ACTIVE"
"Kodala","02","PT-AS-KDL-2021-12-06-571450","2021-12-06","2021-12-06","2021-22","ACTIVE"
"Kodala","02","PT-AS-KDL-2021-12-06-571451","2021-12-06","2021-12-06","2021-22","ACTIVE"
"Kodala","02","PT-AS-KDL-2021-12-06-571452","2021-12-06","2021-12-06","2021-22","ACTIVE"
"Kodala","02","PT-AS-KDL-2021-12-06-571453","2021-12-06","2021-12-06","2021-22","ACTIVE"
"Kodala","02","PT-AS-KDL-2021-12-06-571454","2021-12-06","2021-12-06","2021-22","ACTIVE"
"Kodala","02","PT-AS-KDL-2021-12-06-571455","2021-12-06","2021-12-06","2021-22","ACTIVE"
"Kodala","02","PT-AS-KDL-2021-12-06-571456","2021-12-06","2021-12-06","2021-22","ACTIVE"
"Kodala","02","PT-AS-KDL-2021-12-06-571457","2021-12-06","2021-12-06","2021-22","ACTIVE"
"Kodala","02","PT-AS-KDL-2021-12-06-571458","2021-12-06","2021-12-06","2021-22","ACTIVE"
"Kodala","02","PT-AS-KDL-2021-12-06-571459","2021-12-06","2021-12-06","2021-22","ACTIVE"
"Kodala","02","PT-AS-KDL-2021-12-06-571460","2021-12-06","2021-12-06","2021-22","ACTIVE"
"Kodala","02","PT-AS-KDL-2021-12-06-571461","2021-12-06","2021-12-06","2021-22","ACTIVE"
"Kodala","12","PT-AS-KDL-2021-12-06-571462","2021-12-06","2021-12-06","2021-22","ACTIVE"
"Kodala","02","PT-AS-KDL-2021-12-06-571463","2021-12-06","2021-12-06","2021-22","ACTIVE"
"Kodala","02","PT-AS-KDL-2021-12-06-571464","2021-12-06","2021-12-06","2021-22","ACTIVE"
"Kodala","02","PT-AS-KDL-2021-12-06-571465","2021-12-06","2021-12-06","2021-22","ACTIVE"
"Kodala","02","PT-AS-KDL-2021-12-06-571466","2021-12-06","2021-12-06","2021-22","ACTIVE"
"Kodala","02","PT-AS-KDL-2021-12-06-571467","2021-12-06","2021-12-06","2021-22","ACTIVE"
"Kodala","02","PT-AS-KDL-2021-12-06-571468","2021-12-06","2021-12-06","2021-22","ACTIVE"
"Kodala","02","PT-AS-KDL-2021-12-06-571469","2021-12-06","2021-12-06","2021-22","ACTIVE"
"Kodala","02","PT-AS-KDL-2021-12-06-571470","2021-12-06","2021-12-06","2021-22","ACTIVE"
"Kodala","02","PT-AS-KDL-2021-12-06-571471","2021-12-06","2021-12-06","2021-22","ACTIVE"
"Kodala","02","PT-AS-KDL-2021-12-06-571472","2021-12-06","2021-12-06","2021-22","ACTIVE"
"Kodala","02","PT-AS-KDL-2021-12-06-571473","2021-12-06","2021-12-06","2021-22","ACTIVE"
"Kodala","02","PT-AS-KDL-2021-12-06-571474","2021-12-06","2021-12-06","2021-22","ACTIVE"
"Kodala","02","PT-AS-KDL-2021-12-06-571476","2021-12-06","2021-12-06","2021-22","ACTIVE"
"Kodala","02","PT-AS-KDL-2021-12-06-571475","2021-12-06","2021-12-06","2021-22","ACTIVE"
"Kodala","02","PT-AS-KDL-2021-12-06-571477","2021-12-06","2021-12-06","2021-22","ACTIVE"
"Kodala","02","PT-AS-KDL-2021-12-06-571478","2021-12-06","2021-12-06","2021-22","ACTIVE"
"Kodala","02","PT-AS-KDL-2021-12-06-571481","2021-12-06","2021-12-06","2021-22","ACTIVE"
"Kodala","02","PT-AS-KDL-2021-12-06-571479","2021-12-06","2021-12-06","2021-22","ACTIVE"
"Kodala","02","PT-AS-KDL-2021-12-06-571480","2021-12-06","2021-12-06","2021-22","ACTIVE"
"Kodala","02","PT-AS-KDL-2021-12-06-571482","2021-12-06","2021-12-06","2021-22","ACTIVE"
"Kodala","02","PT-AS-KDL-2021-12-06-571483","2021-12-06","2021-12-06","2021-22","ACTIVE"
"Kodala","02","PT-AS-KDL-2021-12-06-571484","2021-12-06","2021-12-06","2021-22","ACTIVE"
"Kodala","02","PT-AS-KDL-2021-12-06-571485","2021-12-06","2021-12-06","2021-22","ACTIVE"
"Kodala","02","PT-AS-KDL-2021-12-06-571487","2021-12-06","2021-12-06","2021-22","ACTIVE"
"Kodala","02","PT-AS-KDL-2021-12-06-571486","2021-12-06","2021-12-06","2021-22","ACTIVE"
"Kodala","02","PT-AS-KDL-2021-12-06-571488","2021-12-06","2021-12-06","2021-22","ACTIVE"
"Kodala","02","PT-AS-KDL-2021-12-06-571490","2021-12-06","2021-12-06","2021-22","ACTIVE"
