"ulb","paidamt","ward","feetype"
"Kuchinda","58.00","08","Property Tax"
"Kuchinda","210.00","06","Property Tax"
"Kuchinda","1020.00","07","Property Tax"
"Kuchinda","714.00","02","Property Tax"
"Kuchinda","26.00","04","Property Tax"
"Kuchinda","60.00",NULL,"Property Tax"
"Kuchinda","50.00",NULL,"Property Tax"
"Kuchinda","168.00","02","Property Tax"
"Kuchinda","210.00",NULL,"Property Tax"
"Kuchinda","1530.00","09","Property Tax"
"Kuchinda","450.00","02","Property Tax"
"Kuchinda","1546.00","02","Property Tax"
"Kuchinda","38.00","09","Property Tax"
"Kuchinda","902.00","02","Property Tax"
"Kuchinda","34.00","11","Property Tax"
"Kuchinda","310.00","09","Property Tax"
"Kuchinda","1196.00",NULL,"Property Tax"
"Kuchinda","12.00",NULL,"Property Tax"
"Kuchinda","114.00","03","Property Tax"
"Kuchinda","816.00","07","Property Tax"
"Kuchinda","1886.00",NULL,"Property Tax"
"Kuchinda","122.00","01","Property Tax"
"Kuchinda","610.00","07","Property Tax"
"Kuchinda","300.00","07","Property Tax"
"Kuchinda","100.00","06","Property Tax"
"Kuchinda","74.00","10","Property Tax"
"Kuchinda","1450.00","09","Property Tax"
"Kuchinda","60.00","09","Property Tax"
"Kuchinda","30.00",NULL,"Property Tax"
"Kuchinda","136.00","05","Property Tax"
"Kuchinda","140.00","01","Property Tax"
"Kuchinda","44.00","11","Property Tax"
"Nabarangpur","301.00","15","Property Tax"
"Nimapara","116.00","07","Property Tax"
"Paralakhemundi","17294.00",NULL,"Property Tax"
"Paralakhemundi","1224.00","09","Property Tax"
"Paralakhemundi","816.00","08","Property Tax"
"Paralakhemundi","142.00","02","Property Tax"
"Paralakhemundi","1311.00","05","Property Tax"
"Paralakhemundi","390.00","12","Property Tax"
"Paralakhemundi","6528.00",NULL,"Property Tax"
"Paralakhemundi","2057.00","08","Property Tax"
"Paralakhemundi","713.00","05","Property Tax"
"Paralakhemundi","530.00","05","Property Tax"
"Paralakhemundi","327.00","06","Property Tax"
"Paralakhemundi","1175.00",NULL,"Property Tax"
"Paralakhemundi","1531.00",NULL,"Property Tax"
"Paralakhemundi","248.00",NULL,"Property Tax"
"Patnagarh","2872.00",NULL,"Property Tax"
"Patnagarh","644.00",NULL,"Property Tax"
"Patnagarh","1120.00",NULL,"Property Tax"
"Patnagarh","76.00","08","Property Tax"
"Patnagarh","6180.00","09","Property Tax"
"Patnagarh","66.00","09","Property Tax"
"Patnagarh","68.00",NULL,"Property Tax"
"Patnagarh","1242.00","08","Property Tax"
"Pattamundai","660.00","09","Property Tax"
"Pattamundai","240.00","16","Property Tax"
"Pattamundai","100.00","03","Property Tax"
"Pattamundai","380.00",NULL,"Property Tax"
"Pattamundai","140.00","01","Property Tax"
"Pattamundai","2000.00","09","Property Tax"
"Pattamundai","480.00","04","Property Tax"
"Pattamundai","1240.00",NULL,"Property Tax"
"Pattamundai","180.00","17","Property Tax"
"Pattamundai","30.00",NULL,"Property Tax"
"Pattamundai","380.00","17","Property Tax"
"Pattamundai","420.00","20","Property Tax"
"Pattamundai","140.00",NULL,"Property Tax"
"Pattamundai","30.00","16","Property Tax"
"Pattamundai","430.00","16","Property Tax"
"Pattamundai","30.00","03","Property Tax"
"Pattamundai","800.00","20","Property Tax"
"Pattamundai","800.00",NULL,"Property Tax"
"Pattamundai","1200.00","19","Property Tax"
"Pattamundai","120.00","19","Property Tax"
"Pattamundai","680.00","17","Property Tax"
"Pattamundai","670.00","19","Property Tax"
"Pattamundai","1120.00",NULL,"Property Tax"
"Pattamundai","540.00",NULL,"Property Tax"
"Pattamundai","60.00","17","Property Tax"
"Pattamundai","1200.00","19","Property Tax"
"Pattamundai","960.00","05","Property Tax"
"Pattamundai","80.00",NULL,"Property Tax"
"Pattamundai","150.00","12","Property Tax"
"Pattamundai","580.00",NULL,"Property Tax"
"Pattamundai","420.00","19","Property Tax"
"Pattamundai","60.00","04","Property Tax"
"Pattamundai","180.00","15","Property Tax"
"Pattamundai","160.00","09","Property Tax"
"Pattamundai","720.00",NULL,"Property Tax"
"Pattamundai","670.00","17","Property Tax"
"Pattamundai","260.00","18","Property Tax"
"Pattamundai","330.00","05","Property Tax"
"Pattamundai","150.00",NULL,"Property Tax"
"Pattamundai","2400.00",NULL,"Property Tax"
"Pattamundai","7080.00","19","Property Tax"
"Pattamundai","40.00",NULL,"Property Tax"
"Pattamundai","1620.00",NULL,"Property Tax"
"Pattamundai","2780.00",NULL,"Property Tax"
"Pattamundai","710.00","17","Property Tax"
"Pattamundai","340.00","11","Property Tax"
"Pattamundai","1600.00","19","Property Tax"
"Pattamundai","8120.00","17","Property Tax"
"Pattamundai","200.00",NULL,"Property Tax"
"Pattamundai","340.00","05","Property Tax"
"Pattamundai","270.00","08","Property Tax"
"Pattamundai","420.00","10","Property Tax"
"Pattamundai","460.00","17","Property Tax"
"Pattamundai","510.00",NULL,"Property Tax"
"Pattamundai","2740.00","05","Property Tax"
"Pattamundai","1400.00","19","Property Tax"
"Pattamundai","1580.00","16","Property Tax"
"Pattamundai","40.00","13","Property Tax"
"Pattamundai","400.00",NULL,"Property Tax"
"Pattamundai","220.00","07","Property Tax"
"Pattamundai","460.00","20","Property Tax"
"Pattamundai","2100.00","19","Property Tax"
"Pattamundai","30.00","05","Property Tax"
"Pattamundai","1020.00","11","Property Tax"
"Pattamundai","140.00","01","Property Tax"
"Pattamundai","900.00","09","Property Tax"
"Pattamundai","40.00","16","Property Tax"
"Pattamundai","3120.00","18","Property Tax"
"Pipli","1432.00",NULL,"Property Tax"
"Pipli","512.00",NULL,"Property Tax"
"Pipli","3857.00","08","Property Tax"
"Pipli","15000.00","12","Property Tax"
"Pipli","500.00",NULL,"Property Tax"
"Pipli","852.00","03","Property Tax"
"Puri","587.00","08","Property Tax"
"Puri","2576.00","11","Property Tax"
"Puri","16523.00","03","Property Tax"
"Puri","245.00","02","Property Tax"
"Puri","1224.00","14","Property Tax"
"Puri","34699.00","03","Property Tax"
"Puri","490.00","15","Property Tax"
"Puri","490.00","15","Property Tax"
"Puri","980.00","14","Property Tax"
"Puri","619.00","03","Property Tax"
"Puri","735.00",NULL,"Property Tax"
"Puri","490.00","14","Property Tax"
"Puri","122.00","05","Property Tax"
"Puri","14688.00","14","Property Tax"
"Puri","4900.00","11","Property Tax"
"Puri","980.00","02","Property Tax"
"Puri","1224.00","14","Property Tax"
"Puri","735.00","01","Property Tax"
"Puri","3672.00","10","Property Tax"
"Puri","245.00","06","Property Tax"
"Puri","736.00","10","Property Tax"
"Puri","1224.00","14","Property Tax"
"Puri","980.00",NULL,"Property Tax"
"Puri","980.00","14","Property Tax"
"Puri","368.00","05","Property Tax"
"Puri","980.00","11","Property Tax"
"Puri","245.00",NULL,"Property Tax"
"Puri","612.00","03","Property Tax"
"Puri","20094.00","03","Property Tax"
"Puri","3060.00","05","Property Tax"
"Puri","1959.00","14","Property Tax"
"Puri","490.00","14","Property Tax"
"Puri","980.00","10","Property Tax"
"Puri","119100.00",NULL,"Property Tax"
"Puri","184.00","09","Property Tax"
"Puri","42208.00","09","Property Tax"
"Puri","1470.00","10","Property Tax"
"Puri","25296.00","05","Property Tax"
"Puri","980.00","14","Property Tax"
"Puri","2448.00",NULL,"Property Tax"
"Puri","2204.00","15","Property Tax"
"Puri","735.00",NULL,"Property Tax"
"Puri","28458.00","05","Property Tax"
"Puri","1469.00","02","Property Tax"
"Puri","612.00","14","Property Tax"
"Puri","735.00","06","Property Tax"
"Puri","735.00",NULL,"Property Tax"
"Puri","368.00",NULL,"Property Tax"
"Puri","20074.00","15","Property Tax"
"Puri","1276.00","07","Property Tax"
"Puri","980.00","14","Property Tax"
"Puri","184.00",NULL,"Property Tax"
"Puri","1104.00",NULL,"Property Tax"
"Puri","704.00",NULL,"Property Tax"
"Puri","736.00","06","Property Tax"
"Puri","9792.00","03","Property Tax"
"Puri","368.00","14","Property Tax"
"Puri","1104.00","02","Property Tax"
"Puri","2105.00",NULL,"Property Tax"
"Puri","490.00","15","Property Tax"
"Puri","980.00",NULL,"Property Tax"
"Puri","980.00","10","Property Tax"
"Puri","429.00",NULL,"Property Tax"
"Puri","490.00","03","Property Tax"
"Puri","15422.00",NULL,"Property Tax"
"Puri","490.00",NULL,"Property Tax"
"Puri","490.00","14","Property Tax"
"Puri","1470.00","14","Property Tax"
"Puri","29498.00",NULL,"Property Tax"
"Puri","2205.00","06","Property Tax"
"Puri","735.00","08","Property Tax"
"Puri","980.00","06","Property Tax"
"Puri","490.00","13","Property Tax"
"Puri","1224.00",NULL,"Property Tax"
"Puri","1470.00","06","Property Tax"
"Puri","735.00","10","Property Tax"
"Puri","490.00","12","Property Tax"
"Puri","984.00","05","Property Tax"
"Puri","980.00","14","Property Tax"
"Puri","490.00",NULL,"Property Tax"
"Puri","980.00",NULL,"Property Tax"
"Puri","47644.00",NULL,"Property Tax"
"Puri","429.00","07","Property Tax"
"Puri","18177.00","08","Property Tax"
"Puri","490.00",NULL,"Property Tax"
"Puri","5875.00",NULL,"Property Tax"
"Puri","2571.00","05","Property Tax"
"Puri","307.00",NULL,"Property Tax"
"Puri","735.00","06","Property Tax"
"Puri","735.00","06","Property Tax"
"Puri","490.00",NULL,"Property Tax"
"Puri","980.00","08","Property Tax"
"Puri","612.00","12","Property Tax"
"Puri","92720.00","05","Property Tax"
"Puri","8078.00","05","Property Tax"
"Puri","2448.00",NULL,"Property Tax"
"Puri","5508.00",NULL,"Property Tax"
"Puri","980.00",NULL,"Property Tax"
"Puri","29620.00","05","Property Tax"
"Puri","24000.00","05","Property Tax"
"Puri","368.00",NULL,"Property Tax"
"Puri","490.00",NULL,"Property Tax"
"Puri","735.00","14","Property Tax"
"Puri","510.00",NULL,"Property Tax"
"Puri","367.00","05","Property Tax"
"Puri","980.00","13","Property Tax"
"Puri","980.00","02","Property Tax"
"Puri","560.00","01","Property Tax"
"Puri","12975.00","14","Property Tax"
"Puri","245.00",NULL,"Property Tax"
"Puri","1469.00","13","Property Tax"
"Puri","36720.00",NULL,"Property Tax"
"Puri","980.00","14","Property Tax"
"Puri","5937.00","07","Property Tax"
"Puri","736.00",NULL,"Property Tax"
"Puri","1224.00",NULL,"Property Tax"
"Puri","1958.00",NULL,"Property Tax"
"Puri","15504.00","15","Property Tax"
"Puri","9474.00","09","Property Tax"
"Puri","2938.00",NULL,"Property Tax"
"Puri","2448.00","05","Property Tax"
"Puri","1959.00","14","Property Tax"
"Puri","744.00","01","Property Tax"
"Puri","368.00","06","Property Tax"
"Puri","490.00","14","Property Tax"
"Puri","955.00",NULL,"Property Tax"
"Puri","1224.00",NULL,"Property Tax"
"Puri","490.00","01","Property Tax"
"Puri","11016.00","05","Property Tax"
"Puri","1102.00","15","Property Tax"
"Puri","368.00",NULL,"Property Tax"
"Puri","101.00","09","Property Tax"
"Puri","776.00","02","Property Tax"
"Puri","61200.00","12","Property Tax"
"Puri","2940.00","10","Property Tax"
"Puri","490.00","14","Property Tax"
"Puri","1102.00","05","Property Tax"
"Puri","18116.00",NULL,"Property Tax"
"Puri","1469.00","14","Property Tax"
"Puri","123.00",NULL,"Property Tax"
"Puri","2448.00","06","Property Tax"
"Puri","368.00","01","Property Tax"
"Puri","735.00","01","Property Tax"
"Puri","18504.00","03","Property Tax"
"Puri","245.00",NULL,"Property Tax"
"Puri","490.00",NULL,"Property Tax"
"Puri","9584.00","03","Property Tax"
"Puri","1224.00",NULL,"Property Tax"
"Puri","12648.00","05","Property Tax"
"Puri","3672.00","07","Property Tax"
"Puri","16158.00","06","Property Tax"
"Puri","490.00",NULL,"Property Tax"
"Puri","245.00",NULL,"Property Tax"
"Puri","2576.00",NULL,"Property Tax"
"Puri","79989.00","08","Property Tax"
"Puri","11262.00","15","Property Tax"
"Puri","367.00","05","Property Tax"
"Puri","1469.00","13","Property Tax"
"Puri","3430.00","15","Property Tax"
"Puri","777.00","15","Property Tax"
"Puri","1302.00",NULL,"Property Tax"
"Puri","735.00",NULL,"Property Tax"
"Puri","490.00","13","Property Tax"
"Puri","490.00","06","Property Tax"
"Puri","16617.00","03","Property Tax"
"Puri","490.00",NULL,"Property Tax"
"Puri","245.00",NULL,"Property Tax"
"Puri","735.00","08","Property Tax"
"Puri","490.00","01","Property Tax"
"Puri","980.00","14","Property Tax"
"Puri","368.00","09","Property Tax"
"Puri","735.00",NULL,"Property Tax"
"Puri","3427.00",NULL,"Property Tax"
"Puri","2204.00","14","Property Tax"
"Puri","1224.00","14","Property Tax"
"Puri","2203.00","05","Property Tax"
"Puri","490.00","07","Property Tax"
"Puri","490.00",NULL,"Property Tax"
"Puri","1469.00",NULL,"Property Tax"
"Puri","6120.00","15","Property Tax"
"Puri","736.00",NULL,"Property Tax"
"Puri","20808.00","15","Property Tax"
"Puri","4896.00","15","Property Tax"
"Puri","2205.00","10","Property Tax"
"Puri","200.00","05","Property Tax"
"Puri","3918.00","14","Property Tax"
"Puri","368.00","01","Property Tax"
"Puri","368.00","06","Property Tax"
"Puri","980.00","10","Property Tax"
"Puri","490.00","08","Property Tax"
"Puri","980.00","02","Property Tax"
"Puri","735.00",NULL,"Property Tax"
"Puri","184.00","06","Property Tax"
"Puri","5508.00",NULL,"Property Tax"
"Puri","368.00",NULL,"Property Tax"
"Puri","8262.00",NULL,"Property Tax"
"Puri","735.00","14","Property Tax"
"Puri","5508.00","13","Property Tax"
"Puri","245.00","05","Property Tax"
"Puri","612.00",NULL,"Property Tax"
"Puri","1470.00","06","Property Tax"
"Puri","3680.00",NULL,"Property Tax"
"Puri","490.00","05","Property Tax"
"Puri","490.00",NULL,"Property Tax"
"Puri","184.00","10","Property Tax"
"Puri","735.00","05","Property Tax"
"Puri","980.00","14","Property Tax"
"Puri","735.00",NULL,"Property Tax"
"Puri","1470.00",NULL,"Property Tax"
"Puri","490.00","01","Property Tax"
"Puri","208264.00","15","Property Tax"
"Puri","246.00","14","Property Tax"
"Puri","816.00","05","Property Tax"
"Puri","490.00","14","Property Tax"
"Puri","735.00","10","Property Tax"
"Puri","224.00",NULL,"Property Tax"
"Puri","735.00","14","Property Tax"
"Puri","490.00","06","Property Tax"
"Puri","3434.00","15","Property Tax"
"Puri","980.00","02","Property Tax"
"Puri","368.00","06","Property Tax"
"Puri","43514.00",NULL,"Property Tax"
"Puri","551.00","06","Property Tax"
"Puri","2208.00","14","Property Tax"
"Puri","107.00",NULL,"Property Tax"
"Puri","5000.00","05","Property Tax"
"Puri","245.00","01","Property Tax"
"Puri","3430.00","11","Property Tax"
"Puri","1959.00","14","Property Tax"
"Puri","2484.00","12","Property Tax"
"Puri","1959.00","03","Property Tax"
"Puri","612.00","06","Property Tax"
"Puri","735.00","04","Property Tax"
"Puri","490.00","14","Property Tax"
"Puri","184.00","14","Property Tax"
"Puri","1224.00","08","Property Tax"
"Puri","24176.00","05","Property Tax"
"Puri","490.00","01","Property Tax"
"Puri","1344.00","05","Property Tax"
"Puri","612.00",NULL,"Property Tax"
"Puri","1224.00","14","Property Tax"
"Puri","306.00","03","Property Tax"
"Puri","1224.00","14","Property Tax"
"Puri","735.00","06","Property Tax"
"Puri","735.00",NULL,"Property Tax"
"Puri","551.00",NULL,"Property Tax"
"Puri","2693.00",NULL,"Property Tax"
"Puri","7000.00","05","Property Tax"
"Puri","3060.00",NULL,"Property Tax"
"Puri","1469.00","02","Property Tax"
"Puri","2940.00","10","Property Tax"
