"tenant_id","gateway","txn_status","txn_status_msg","txn_amount","gateway_txn_id","gateway_status_code","gateway_status_msg","gateway_payment_mode","consumer_code","module","txn_initiate_time","txn_last_updated_time"
"od.paralakhemundi","CCAVENUE","SUCCESS","Transaction successful","15245.00","111471789690","Shipped",NULL,"OPTUPI","PT-PRL-071420","PT","2022-04-14 16:59:51+05:30","2022-04-14 17:02:44+05:30"
"od.jharsuguda","CCAVENUE","SUCCESS","Transaction successful","2598.00","111471795213","Shipped",NULL,"OPTNBK","PT-JRS-154938","PT","2022-04-14 17:06:02+05:30","2022-04-14 17:07:50+05:30"
"od.cuttack","CCAVENUE","SUCCESS","Transaction successful","1753.00","111471796338","Shipped",NULL,"OPTNBK","PT-CTC-227024","PT","2022-04-14 17:07:14+05:30","2022-04-14 17:08:55+05:30"
"od.jharsuguda","CCAVENUE","SUCCESS","Transaction successful","1186.00","111471803282","Shipped",NULL,"OPTNBK","PT-JRS-154973","PT","2022-04-14 17:14:54+05:30","2022-04-14 17:16:19+05:30"
"od.paralakhemundi","CCAVENUE","SUCCESS","Transaction successful","5770.00","111471803661","Shipped",NULL,"OPTUPI","PT-PRL-072139","PT","2022-04-14 17:15:20+05:30","2022-04-14 17:16:29+05:30"
"od.berhampur","CCAVENUE","FAILURE","Transaction failed at gateway","1000.00","111471822681","Aborted",NULL,"OPTUPI","TL-BAM-2022-04-05-012102","TL","2022-04-14 17:36:05+05:30","2022-04-14 17:36:38+05:30"
"od.berhampur","CCAVENUE","SUCCESS","Transaction successful","500.00","111471823775","Shipped",NULL,"OPTUPI","TL-BAM-2022-04-14-013113","TL","2022-04-14 17:37:21+05:30","2022-04-14 17:38:41+05:30"
"od.berhampur","CCAVENUE","SUCCESS","Transaction successful","1000.00","111471826919","Shipped",NULL,"OPTUPI","TL-BAM-2022-04-05-012102","TL","2022-04-14 17:40:51+05:30","2022-04-14 17:43:06+05:30"
"od.berhampur","CCAVENUE","FAILURE","Transaction failed at gateway","1000.00","111471830903","Unsuccessful",NULL,"OPTUPI","TL-BAM-2022-04-14-013114","TL","2022-04-14 17:45:03+05:30","2022-04-14 17:46:36+05:30"
"od.berhampur","CCAVENUE","FAILURE","Transaction failed at gateway","1000.00","111471834661","Unsuccessful",NULL,"OPTUPI","TL-BAM-2022-04-14-013114","TL","2022-04-14 17:49:01+05:30","2022-04-14 17:49:57+05:30"
"od.vyasanagar","CCAVENUE","FAILURE","Transaction failed at gateway","3264.00","111471838970","Unsuccessful",NULL,"OPTCRDC","PT-VSN-446443","PT","2022-04-14 17:53:42+05:30","2022-04-14 17:58:48+05:30"
"od.kuchinda","CCAVENUE","SUCCESS","Transaction successful","500.00","111471846967","Shipped",NULL,"OPTNBK","TL-KCN-2022-04-14-013118","TL","2022-04-14 18:02:45+05:30","2022-04-14 18:04:17+05:30"
"od.berhampur","CCAVENUE","FAILURE","Transaction failed at gateway","1000.00","111471842273","Initiated",NULL,"","TL-BAM-2022-04-14-013116","TL","2022-04-14 17:53:49+05:30","2022-04-14 18:15:00+05:30"
"od.vyasanagar","CCAVENUE","FAILURE","Transaction failed at gateway","3264.00","111471844885","Initiated",NULL,"","PT-VSN-446443","PT","2022-04-14 17:59:14+05:30","2022-04-14 18:15:00+05:30"
"od.berhampur","CCAVENUE","SUCCESS","Transaction successful","1000.00","111471858680","Shipped",NULL,"OPTCRDC","TL-BAM-2022-04-14-013116","TL","2022-04-14 18:15:47+05:30","2022-04-14 18:17:55+05:30"
"od.keonjhargarh","CCAVENUE","SUCCESS","Transaction successful","1000.00","111471859865","Shipped",NULL,"OPTNBK","TL-KNJ-2022-04-14-013117","TL","2022-04-14 18:17:11+05:30","2022-04-14 18:18:51+05:30"
"od.berhampur","CCAVENUE","SUCCESS","Transaction successful","1400.00","111471865844","Shipped",NULL,"OPTCRDC","TL-BAM-2022-04-05-012128","TL","2022-04-14 18:24:08+05:30","2022-04-14 18:25:21+05:30"
"od.berhampur","CCAVENUE","SUCCESS","Transaction successful","1200.00","111471870999","Shipped",NULL,"OPTCRDC","TL-BAM-2022-04-01-011707","TL","2022-04-14 18:29:51+05:30","2022-04-14 18:31:22+05:30"
"od.paradeep","CCAVENUE","FAILURE","Transaction failed at gateway","5000.00","111471864343","Initiated",NULL,"","TL-PDP-2022-04-14-013119","TL","2022-04-14 18:22:22+05:30","2022-04-14 18:45:00+05:30"
"od.berhampur","CCAVENUE","SUCCESS","Transaction successful","1000.00","111471884065","Shipped",NULL,"OPTUPI","TL-BAM-2022-04-14-013122","TL","2022-04-14 18:44:21+05:30","2022-04-14 18:46:00+05:30"
"od.cuttack","CCAVENUE","FAILURE","Transaction failed at gateway","1102.00","111471891477","Aborted",NULL,"OPTUPI","WS/CTC/1738139","WS","2022-04-14 18:52:17+05:30","2022-04-14 18:53:20+05:30"
"od.sonepur","CCAVENUE","SUCCESS","Transaction successful","500.00","111471896250","Shipped",NULL,"OPTUPI","TL-SBR-2022-04-14-013121","TL","2022-04-14 18:57:12+05:30","2022-04-14 18:58:46+05:30"
"od.cuttack","CCAVENUE","SUCCESS","Transaction successful","1812.00","111471907429","Shipped",NULL,"OPTDBCRD","PT-CTC-255938","PT","2022-04-14 19:08:44+05:30","2022-04-14 19:10:43+05:30"
"od.bhubaneswar","CCAVENUE","SUCCESS","Transaction successful","1189.00","111471931751","Shipped",NULL,"OPTNBK","WS/BMC/1538676","WS","2022-04-14 19:33:25+05:30","2022-04-14 19:35:55+05:30"
"od.bhubaneswar","CCAVENUE","FAILURE","Transaction failed at gateway","2606.00","111471933740","Initiated",NULL,"","WS/BMC/1446799","WS","2022-04-14 19:35:39+05:30","2022-04-14 20:00:00+05:30"
"od.bhubaneswar","CCAVENUE","SUCCESS","Transaction successful","3339.00","111471983608","Shipped",NULL,"OPTNBK","BP-BMC-2022-04-13-002509","BPA.NC_APP_FEE","2022-04-14 20:35:28+05:30","2022-04-14 20:37:12+05:30"
"od.cuttack","CCAVENUE","FAILURE","Transaction failed at gateway","2000.00","111471969189","Awaited",NULL,"OPTNBK","TL-CTC-2022-04-14-013124","TL","2022-04-14 20:17:59+05:30","2022-04-14 20:45:00+05:30"
"od.sambalpur","CCAVENUE","SUCCESS","Transaction successful","800.00","111471990590","Shipped",NULL,"OPTUPI","TL-SMB-2022-04-14-013130","TL","2022-04-14 20:45:05+05:30","2022-04-14 20:47:25+05:30"
"od.bhadrak","CCAVENUE","SUCCESS","Transaction successful","585.00","111471997599","Shipped",NULL,"OPTCRDC","PT-BDK-439475","PT","2022-04-14 20:53:53+05:30","2022-04-14 20:54:49+05:30"
"od.cuttack","CCAVENUE","SUCCESS","Transaction successful","138.00","111471998242","Shipped",NULL,"OPTUPI","WS/CTC/1900252","WS","2022-04-14 20:54:41+05:30","2022-04-14 20:55:27+05:30"
"od.bhubaneswar","CCAVENUE","SUCCESS","Transaction successful","314.00","111472010731","Shipped",NULL,"OPTUPI","WS/BMC/1554787","WS","2022-04-14 21:11:42+05:30","2022-04-14 21:12:52+05:30"
"od.cuttack","CCAVENUE","SUCCESS","Transaction successful","1851.00","111472014584","Shipped",NULL,"OPTUPI","PT-CTC-243332","PT","2022-04-14 21:17:05+05:30","2022-04-14 21:19:15+05:30"
"od.rourkela","CCAVENUE","SUCCESS","Transaction successful","500.00","111472028059","Shipped",NULL,"OPTDBCRD","WS/RRK/1889979","WS","2022-04-14 21:33:24+05:30","2022-04-14 21:36:39+05:30"
"od.bhubaneswar","CCAVENUE","SUCCESS","Transaction successful","104.00","111472032114","Shipped",NULL,"OPTUPI","WS/BMC/1549807","WS","2022-04-14 21:40:35+05:30","2022-04-14 21:42:01+05:30"
"od.puri","CCAVENUE","FAILURE","Transaction failed at gateway","662.00","111472050755","Unsuccessful",NULL,"OPTDBCRD","PT-PRI-482656","PT","2022-04-14 22:07:36+05:30","2022-04-14 22:08:26+05:30"
"od.puri","CCAVENUE","FAILURE","Transaction failed at gateway","662.00","111472052587","Unsuccessful",NULL,"OPTUPI","PT-PRI-560647","PT","2022-04-14 22:10:05+05:30","2022-04-14 22:11:15+05:30"
"od.puri","CCAVENUE","SUCCESS","Transaction successful","662.00","111472055551","Shipped",NULL,"OPTUPI","PT-PRI-560647","PT","2022-04-14 22:14:22+05:30","2022-04-14 22:15:19+05:30"
"od.puri","CCAVENUE","SUCCESS","Transaction successful","662.00","111472057367","Shipped",NULL,"OPTUPI","PT-PRI-482656","PT","2022-04-14 22:16:56+05:30","2022-04-14 22:17:40+05:30"
"od.cuttack","CCAVENUE","SUCCESS","Transaction successful","9212.00","111472064508","Shipped",NULL,"OPTUPI","PT-CTC-103762","PT","2022-04-14 22:27:38+05:30","2022-04-14 22:29:29+05:30"
"od.cuttack","CCAVENUE","SUCCESS","Transaction successful","138.00","111472075930","Shipped",NULL,"OPTUPI","WS/CTC/1906522","WS","2022-04-14 22:46:25+05:30","2022-04-14 23:15:00+05:30"
"od.cuttack","CCAVENUE","SUCCESS","Transaction successful","138.00","111472071483","Shipped",NULL,"OPTUPI","WS/CTC/1906511","WS","2022-04-14 22:38:51+05:30","2022-04-14 23:00:00+05:30"
"od.cuttack","CCAVENUE","SUCCESS","Transaction successful","935.00","111472085046","Shipped",NULL,"OPTDBCRD","PT-CTC-284680","PT","2022-04-14 23:02:03+05:30","2022-04-14 23:03:38+05:30"
"od.bhubaneswar","CCAVENUE","SUCCESS","Transaction successful","214.00","111472090088","Shipped",NULL,"OPTDBCRD","WS/BMC/1528537","WS","2022-04-14 23:11:39+05:30","2022-04-14 23:12:59+05:30"
"od.bhubaneswar","CCAVENUE","SUCCESS","Transaction successful","104.00","111472104748","Shipped",NULL,"OPTUPI","WS/BMC/1512335","WS","2022-04-14 23:41:57+05:30","2022-04-14 23:43:00+05:30"
"od.berhampur","CCAVENUE","SUCCESS","Transaction successful","500.00","111472212253","Shipped",NULL,"OPTCRDC","TL-BAM-2022-04-15-013133","TL","2022-04-15 08:38:35+05:30","2022-04-15 08:47:47+05:30"
"od.bhubaneswar","CCAVENUE","SUCCESS","Transaction successful","1672.00","111472234597","Shipped",NULL,"OPTCRDC","WS/BMC/1517706","WS","2022-04-15 09:11:14+05:30","2022-04-15 09:13:07+05:30"
"od.berhampur","CCAVENUE","SUCCESS","Transaction successful","3768.00","111472277005","Shipped",NULL,"OPTUPI","BP-BAM-2022-04-14-002532","BPA.NC_APP_FEE","2022-04-15 10:04:39+05:30","2022-04-15 10:05:42+05:30"
"od.cuttack","CCAVENUE","SUCCESS","Transaction successful","418.00","111472304313","Shipped",NULL,"OPTNBK","BP-CTC-2022-04-07-002331","BPA.NC_APP_FEE","2022-04-15 10:33:50+05:30","2022-04-15 10:35:51+05:30"
"od.paradeep","CCAVENUE","SUCCESS","Transaction successful","5000.00","111472323674","Shipped",NULL,"OPTDBCRD","TL-PDP-2022-04-14-013119","TL","2022-04-15 10:52:12+05:30","2022-04-15 10:54:20+05:30"
"od.bhubaneswar","CCAVENUE","SUCCESS","Transaction successful","1200.00","111472336672","Shipped",NULL,"OPTNBK","WS/BMC/1518522","WS","2022-04-15 11:04:12+05:30","2022-04-15 11:06:05+05:30"
"od.bhubaneswar","CCAVENUE","SUCCESS","Transaction successful","836.00","111472338656","Shipped",NULL,"OPTUPI","WS/BMC/1506039","WS","2022-04-15 11:06:07+05:30","2022-04-15 11:08:07+05:30"
"od.bhubaneswar","CCAVENUE","SUCCESS","Transaction successful","3200.00","111472340129","Shipped",NULL,"OPTNBK","WS/BMC/1518455","WS","2022-04-15 11:07:30+05:30","2022-04-15 11:08:36+05:30"
"od.cuttack","CCAVENUE","FAILURE","Transaction failed at gateway","5000.00","111472346093","Awaited",NULL,"OPTNBK","TL-CTC-2022-04-14-013056","TL","2022-04-15 11:12:52+05:30","2022-04-15 11:30:00+05:30"
"od.bhubaneswardevelopmentauthority","CCAVENUE","FAILURE","Transaction failed at gateway","86761.00","111472323648","Initiated",NULL,"","BP-BDA-2022-04-14-002536","BPA.NC_APP_FEE","2022-04-15 10:52:11+05:30","2022-04-15 11:15:00+05:30"
"od.bhubaneswar","CCAVENUE","FAILURE","Transaction failed at gateway","1614.00","111472369289","Unsuccessful",NULL,"OPTDBCRD","BP-BMC-2022-04-09-002389","BPA.NC_APP_FEE","2022-04-15 11:33:49+05:30","2022-04-15 11:35:04+05:30"
"od.bhubaneswar","CCAVENUE","FAILURE","Transaction failed at gateway","1614.00","111472372979","Unsuccessful",NULL,"OPTDBCRD","BP-BMC-2022-04-09-002389","BPA.NC_APP_FEE","2022-04-15 11:37:05+05:30","2022-04-15 11:39:35+05:30"
"od.bhubaneswar","CCAVENUE","FAILURE","Transaction failed at gateway","1614.00","111472377076","Unsuccessful",NULL,"OPTCRDC","BP-BMC-2022-02-26-001187","BPA.NC_APP_FEE","2022-04-15 11:40:45+05:30","2022-04-15 11:42:33+05:30"
"od.keonjhargarh","CCAVENUE","SUCCESS","Transaction successful","1000.00","111472381435","Shipped",NULL,"OPTNBK","TL-KNJ-2022-04-15-013144","TL","2022-04-15 11:44:32+05:30","2022-04-15 11:45:18+05:30"
"od.bhubaneswar","CCAVENUE","SUCCESS","Transaction successful","1614.00","111472381110","Shipped",NULL,"OPTCRDC","BP-BMC-2022-02-26-001187","BPA.NC_APP_FEE","2022-04-15 11:44:18+05:30","2022-04-15 11:46:51+05:30"
"od.bhubaneswar","CCAVENUE","SUCCESS","Transaction successful","463.00","111472382333","Shipped",NULL,"OPTCRDC","WS/BMC/1550738","WS","2022-04-15 11:45:16+05:30","2022-04-15 11:47:25+05:30"
"od.cuttack","CCAVENUE","SUCCESS","Transaction successful","5000.00","111472386208","Shipped",NULL,"OPTNBK","TL-CTC-2022-04-14-013056","TL","2022-04-15 11:48:32+05:30","2022-04-15 11:49:29+05:30"
"od.bhubaneswar","CCAVENUE","SUCCESS","Transaction successful","1614.00","111472387969","Shipped",NULL,"OPTCRDC","BP-BMC-2022-04-09-002389","BPA.NC_APP_FEE","2022-04-15 11:50:05+05:30","2022-04-15 11:51:33+05:30"
"od.bhubaneswar","CCAVENUE","SUCCESS","Transaction successful","3826.00","111472387558","Shipped",NULL,"OPTNBK","WS/BMC/1544572","WS","2022-04-15 11:49:41+05:30","2022-04-15 11:56:53+05:30"
"od.bhubaneswar","CCAVENUE","FAILURE","Transaction failed at gateway","5000.00","111472402110","Unsuccessful",NULL,"OPTDBCRD","WS/BMC/1551737","WS","2022-04-15 12:01:52+05:30","2022-04-15 12:03:21+05:30"
"od.bhubaneswar","CCAVENUE","FAILURE","Transaction failed at gateway","5000.00","111472406930","Unsuccessful",NULL,"OPTDBCRD","WS/BMC/1551737","WS","2022-04-15 12:05:50+05:30","2022-04-15 12:07:45+05:30"
"od.bhubaneswar","CCAVENUE","SUCCESS","Transaction successful","739.00","111472405181","Shipped",NULL,"OPTDBCRD","WS/BMC/1485213","WS","2022-04-15 12:04:26+05:30","2022-04-15 12:06:11+05:30"
"od.berhampur","CCAVENUE","SUCCESS","Transaction successful","2100.00","111472413361","Shipped",NULL,"OPTUPI","TL-BAM-2022-04-15-013145","TL","2022-04-15 12:11:04+05:30","2022-04-15 12:12:01+05:30"
"od.cuttack","CCAVENUE","SUCCESS","Transaction successful","1110.00","111472416625","Shipped",NULL,"OPTDBCRD","WS/CTC/1935541","WS","2022-04-15 12:13:49+05:30","2022-04-15 12:15:32+05:30"
"od.bhubaneswar","CCAVENUE","FAILURE","Transaction failed at gateway","3872.00","111472416789","Unsuccessful",NULL,"OPTDBCRD","WS/BMC/1551737","WS","2022-04-15 12:13:59+05:30","2022-04-15 12:15:46+05:30"
"od.bhubaneswar","CCAVENUE","SUCCESS","Transaction successful","3416.00","111472424709","Shipped",NULL,"OPTNBK","WS/BMC/1550668","WS","2022-04-15 12:20:47+05:30","2022-04-15 12:21:46+05:30"
"od.bhubaneswar","CCAVENUE","SUCCESS","Transaction successful","342.00","111472428210","Shipped",NULL,"OPTDBCRD","WS/BMC/1507561","WS","2022-04-15 12:23:53+05:30","2022-04-15 12:25:28+05:30"
"od.cuttack","CCAVENUE","SUCCESS","Transaction successful","2821.00","111472446956","Shipped",NULL,"OPTCRDC","WS/CTC/1874051","WS","2022-04-15 12:40:05+05:30","2022-04-15 12:44:19+05:30"
"od.berhampur","CCAVENUE","SUCCESS","Transaction successful","2989.00","111472470972","Shipped",NULL,"OPTDBCRD","BP-BAM-2022-04-15-002541","BPA.NC_APP_FEE","2022-04-15 13:01:58+05:30","2022-04-15 13:03:21+05:30"
"od.bhubaneswar","CCAVENUE","SUCCESS","Transaction successful","364.00","111472480637","Shipped",NULL,"OPTDBCRD","WS/BMC/1553286","WS","2022-04-15 13:11:38+05:30","2022-04-15 13:13:35+05:30"
"od.cuttack","CCAVENUE","FAILURE","Transaction failed at gateway","2000.00","111472454343","Awaited",NULL,"OPTNBK","TL-CTC-2022-04-14-013124","TL","2022-04-15 12:46:39+05:30","2022-04-15 13:15:00+05:30"
"od.berhampur","CCAVENUE","FAILURE","Transaction failed at gateway","6000.00","111472482664","Unsuccessful",NULL,"OPTCRDC","TL-BAM-2022-04-15-013138","TL","2022-04-15 13:13:40+05:30","2022-04-15 13:15:56+05:30"
"od.bhubaneswar","CCAVENUE","SUCCESS","Transaction successful","478.00","111472490891","Shipped",NULL,"OPTDBCRD","WS/BMC/1501614","WS","2022-04-15 13:21:37+05:30","2022-04-15 13:23:25+05:30"
"od.berhampur","CCAVENUE","FAILURE","Transaction failed at gateway","6000.00","111472492603","Initiated",NULL,"","TL-BAM-2022-04-15-013138","TL","2022-04-15 13:23:21+05:30","2022-04-15 13:45:00+05:30"
"od.bhubaneswar","CCAVENUE","SUCCESS","Transaction successful","920.00","111472494979","Shipped",NULL,"OPTDBCRD","WS/BMC/1451465","WS","2022-04-15 13:25:44+05:30","2022-04-15 13:28:12+05:30"
"od.bhubaneswar","CCAVENUE","SUCCESS","Transaction successful","138.00","111472499850","Shipped",NULL,"OPTNBK","WS/BMC/1528975","WS","2022-04-15 13:30:39+05:30","2022-04-15 13:31:41+05:30"
"od.bhubaneswar","CCAVENUE","SUCCESS","Transaction successful","208.00","111472507382","Shipped",NULL,"OPTUPI","WS/BMC/1517106","WS","2022-04-15 13:38:56+05:30","2022-04-15 13:40:19+05:30"
"od.sambalpur","CCAVENUE","SUCCESS","Transaction successful","500.00","111472507332","Shipped",NULL,"OPTUPI","TL-SMB-2022-04-15-013151","TL","2022-04-15 13:38:53+05:30","2022-04-15 13:40:23+05:30"
"od.bhubaneswar","CCAVENUE","SUCCESS","Transaction successful","372.00","111472507764","Shipped",NULL,"OPTNBK","WS/BMC/1528975","WS","2022-04-15 13:39:21+05:30","2022-04-15 13:40:37+05:30"
"od.cuttack","CCAVENUE","SUCCESS","Transaction successful","2000.00","111472531503","Shipped",NULL,"OPTNBK","TL-CTC-2022-04-14-013124","TL","2022-04-15 14:04:39+05:30","2022-04-15 14:06:38+05:30"
"od.berhampur","CCAVENUE","SUCCESS","Transaction successful","6000.00","111472531642","Shipped",NULL,"OPTDBCRD","TL-BAM-2022-04-15-013138","TL","2022-04-15 14:04:48+05:30","2022-04-15 14:07:32+05:30"
"od.bhubaneswar","CCAVENUE","FAILURE","Transaction failed at gateway","19880.00","111472521101","Initiated",NULL,"","WS/BMC/2193979","WS","2022-04-15 13:53:27+05:30","2022-04-15 14:15:00+05:30"
"od.cuttack","CCAVENUE","SUCCESS","Transaction successful","413.00","111472550450","Shipped",NULL,"OPTCRDC","WS/CTC/1850743","WS","2022-04-15 14:25:31+05:30","2022-04-15 14:27:39+05:30"
"od.cuttack","CCAVENUE","SUCCESS","Transaction successful","187.00","111472550922","Shipped",NULL,"OPTDBCRD","WS/CTC/1847890","WS","2022-04-15 14:26:04+05:30","2022-04-15 14:29:47+05:30"
"od.puri","CCAVENUE","FAILURE","Transaction failed at gateway","441.00","111472556152","Unsuccessful",NULL,"OPTCRDC","PT-PRI-508218","PT","2022-04-15 14:31:53+05:30","2022-04-15 14:33:27+05:30"
"od.puri","CCAVENUE","FAILURE","Transaction failed at gateway","441.00","111472558344","Unsuccessful",NULL,"OPTCRDC","PT-PRI-508218","PT","2022-04-15 14:34:13+05:30","2022-04-15 14:36:00+05:30"
"od.puri","CCAVENUE","SUCCESS","Transaction successful","441.00","111472561055","Shipped",NULL,"OPTCRDC","PT-PRI-508218","PT","2022-04-15 14:37:18+05:30","2022-04-15 14:38:45+05:30"
"od.puri","CCAVENUE","SUCCESS","Transaction successful","441.00","111472564921","Shipped",NULL,"OPTCRDC","PT-PRI-525139","PT","2022-04-15 14:41:31+05:30","2022-04-15 14:42:59+05:30"
"od.sambalpur","CCAVENUE","SUCCESS","Transaction successful","2714.00","111472569917","Shipped",NULL,"OPTUPI","PT-SMB-557973","PT","2022-04-15 14:47:13+05:30","2022-04-15 14:48:35+05:30"
"od.puri","CCAVENUE","SUCCESS","Transaction successful","158.00","111472576165","Shipped",NULL,"OPTNBK","WS/PRI/2033060","WS","2022-04-15 14:54:34+05:30","2022-04-15 14:55:49+05:30"
"od.sambalpur","CCAVENUE","SUCCESS","Transaction successful","969.00","111472577383","Shipped",NULL,"OPTUPI","PT-SMB-561666","PT","2022-04-15 14:55:57+05:30","2022-04-15 14:56:52+05:30"
"od.cuttack","CCAVENUE","SUCCESS","Transaction successful","165.00","111472587674","Shipped",NULL,"OPTUPI","WS/CTC/1952681","WS","2022-04-15 14:41:46+05:30","2022-04-15 15:09:32+05:30"
"od.puri","CCAVENUE","SUCCESS","Transaction successful","109.00","111472588454","Shipped",NULL,"OPTDBCRD","WS/PRI/1822868","WS","2022-04-15 15:08:52+05:30","2022-04-15 15:11:06+05:30"
"od.berhampur","CCAVENUE","SUCCESS","Transaction successful","1000.00","111472589291","Shipped",NULL,"OPTNBK","TL-BAM-2022-04-12-012876","TL","2022-04-15 15:09:49+05:30","2022-04-15 15:11:06+05:30"
"od.bhubaneswar","CCAVENUE","FAILURE","Transaction failed at gateway","21064.00","111472570728","Awaited",NULL,"OPTNBK","BP-BMC-2022-04-14-002535","BPA.NC_APP_FEE","2022-04-15 14:48:09+05:30","2022-04-15 15:15:00+05:30"
"od.cuttack","CCAVENUE","SUCCESS","Transaction successful","487.00","111472601731","Shipped",NULL,"OPTUPI","PT-CTC-097360","PT","2022-04-15 15:23:17+05:30","2022-04-15 15:25:17+05:30"
"od.cuttack","CCAVENUE","SUCCESS","Transaction successful","3759.00","111472627062","Shipped",NULL,"OPTNBK","PT-CTC-265930","PT","2022-04-15 15:51:22+05:30","2022-04-15 15:53:05+05:30"
"od.cuttack","CCAVENUE","SUCCESS","Transaction successful","98.00","111472642999","Shipped",NULL,"OPTNBK","WS/CTC/1862524","WS","2022-04-15 16:08:59+05:30","2022-04-15 16:10:13+05:30"
"od.bhubaneswar","CCAVENUE","FAILURE","Transaction failed at gateway","19880.00","111472661436","Aborted",NULL,"","WS/BMC/2193979","WS","2022-04-15 16:29:09+05:30","2022-04-15 16:29:20+05:30"
"od.paralakhemundi","CCAVENUE","SUCCESS","Transaction successful","816.00","111472674512","Shipped",NULL,"OPTNBK","PT-PRL-079477","PT","2022-04-15 16:43:33+05:30","2022-04-15 16:47:43+05:30"
"od.puri","CCAVENUE","SUCCESS","Transaction successful","1672.00","111472676578","Shipped",NULL,"OPTUPI","WS/PRI/2152702","WS","2022-04-15 16:45:46+05:30","2022-04-15 16:47:12+05:30"
"od.berhampur","CCAVENUE","SUCCESS","Transaction successful","2000.00","111472685459","Shipped",NULL,"OPTUPI","TL-BAM-2022-04-15-013160","TL","2022-04-15 16:55:32+05:30","2022-04-15 16:56:12+05:30"
"od.paralakhemundi","CCAVENUE","SUCCESS","Transaction successful","226.00","111472687334","Shipped",NULL,"OPTNBK","PT-PRL-071053","PT","2022-04-15 16:57:38+05:30","2022-04-15 16:59:33+05:30"
"od.paralakhemundi","CCAVENUE","FAILURE","Transaction failed at gateway","166.00","111472683158","Initiated",NULL,"","PT-PRL-079476","PT","2022-04-15 16:52:58+05:30","2022-04-15 17:15:01+05:30"
"od.vyasanagar","CCAVENUE","SUCCESS","Transaction successful","1000.00","111472714925","Shipped",NULL,"OPTUPI","TL-VSN-2022-04-15-013161","TL","2022-04-15 17:28:23+05:30","2022-04-15 17:29:22+05:30"
"od.bhubaneswar","CCAVENUE","SUCCESS","Transaction successful","732.00","111472723865","Shipped",NULL,"OPTUPI","WS/BMC/1491137","WS","2022-04-15 17:38:35+05:30","2022-04-15 17:41:09+05:30"
"od.bhubaneswar","CCAVENUE","SUCCESS","Transaction successful","530.00","111472728616","Shipped",NULL,"OPTCRDC","WS/BMC/1511502","WS","2022-04-15 17:43:49+05:30","2022-04-15 17:47:53+05:30"
"od.berhampur","CCAVENUE","SUCCESS","Transaction successful","1000.00","111472732741","Shipped",NULL,"OPTUPI","TL-BAM-2022-04-14-013114","TL","2022-04-15 17:48:31+05:30","2022-04-15 17:49:35+05:30"
"od.bhawanipatna","CCAVENUE","SUCCESS","Transaction successful","1708.00","111472741344","Shipped",NULL,"OPTNBK","PT-BWP-352546","PT","2022-04-15 17:58:17+05:30","2022-04-15 18:01:59+05:30"
"od.sambalpur","CCAVENUE","SUCCESS","Transaction successful","930.00","111472745135","Shipped",NULL,"OPTCRDC","PT-SMB-524566","PT","2022-04-15 18:02:36+05:30","2022-04-15 18:03:46+05:30"
"od.puri","CCAVENUE","SUCCESS","Transaction successful","1102.00","111472749443","Shipped",NULL,"OPTCRDC","PT-PRI-480273","PT","2022-04-15 18:07:44+05:30","2022-04-15 18:09:38+05:30"
"od.cuttack","CCAVENUE","SUCCESS","Transaction successful","172.00","111472751249","Shipped",NULL,"OPTUPI","WS/CTC/1845171","WS","2022-04-15 18:09:54+05:30","2022-04-15 18:11:10+05:30"
"od.cuttack","CCAVENUE","SUCCESS","Transaction successful","1986.00","111472766609","Shipped",NULL,"OPTUPI","PT-CTC-247343","PT","2022-04-15 18:27:45+05:30","2022-04-15 18:33:04+05:30"
"od.paralakhemundi","CCAVENUE","SUCCESS","Transaction successful","166.00","111472773125","Shipped",NULL,"OPTNBK","PT-PRL-079476","PT","2022-04-15 18:35:32+05:30","2022-04-15 18:37:17+05:30"
"od.cuttack","CCAVENUE","SUCCESS","Transaction successful","1169.00","111472773978","Shipped",NULL,"OPTUPI","PT-CTC-238297","PT","2022-04-15 18:36:31+05:30","2022-04-15 18:37:46+05:30"
"od.bhubaneswar","CCAVENUE","FAILURE","Transaction failed at gateway","21064.00","111472759972","Awaited",NULL,"OPTNBK","BP-BMC-2022-04-14-002535","BPA.NC_APP_FEE","2022-04-15 18:20:00+05:30","2022-04-15 18:45:00+05:30"
"od.berhampur","CCAVENUE","FAILURE","Transaction failed at gateway","500.00","111472766541","Initiated",NULL,"","TL-BAM-2021-12-27-003892","TL","2022-04-15 18:27:39+05:30","2022-04-15 18:45:00+05:30"
"od.kantabanji","CCAVENUE","SUCCESS","Transaction successful","1000.00","111472788022","Shipped",NULL,"OPTNBK","TL-KNB-2022-04-15-013163","TL","2022-04-15 18:52:36+05:30","2022-04-15 18:53:26+05:30"
"od.bhubaneswar","CCAVENUE","FAILURE","Transaction failed at gateway","21064.00","111472781928","Awaited",NULL,"OPTNBK","BP-BMC-2022-04-14-002535","BPA.NC_APP_FEE","2022-04-15 18:45:46+05:30","2022-04-15 19:15:00+05:30"
"od.cuttack","CCAVENUE","SUCCESS","Transaction successful","138.00","111472845196","Shipped",NULL,"OPTNBK","WS/CTC/1968370","WS","2022-04-15 19:54:14+05:30","2022-04-15 19:55:46+05:30"
"od.cuttack","CCAVENUE","SUCCESS","Transaction successful","138.00","111472848947","Shipped",NULL,"OPTNBK","WS/CTC/1973255","WS","2022-04-15 19:58:33+05:30","2022-04-15 19:59:55+05:30"
